Orthogroup	Protein_symB	Protein_symD
OG0000012	Breviolum50676	Durusdinium4208
OG0000012	Breviolum54259	Durusdinium4208
OG0000012	Breviolum244447	Durusdinium4208
OG0000012	Breviolum343870	Durusdinium4208
OG0000012	Breviolum174075	Durusdinium4208
OG0000012	Breviolum240876	Durusdinium4208
OG0000012	Breviolum267347	Durusdinium4208
OG0000012	Breviolum71523	Durusdinium4208
OG0000012	Breviolum169226	Durusdinium4208
OG0000012	Breviolum73085	Durusdinium4208
OG0000012	Breviolum180281	Durusdinium4208
OG0000012	Breviolum276693	Durusdinium4208
OG0000012	Breviolum236447	Durusdinium4208
OG0000012	Breviolum59996	Durusdinium4208
OG0000012	Breviolum39187	Durusdinium4208
OG0000012	Breviolum245240	Durusdinium4208
OG0000012	Breviolum356049	Durusdinium4208
OG0000012	Breviolum338481	Durusdinium4208
OG0000012	Breviolum318172	Durusdinium4208
OG0000012	Breviolum377212	Durusdinium4208
OG0000012	Breviolum315217	Durusdinium4208
OG0000012	Breviolum377428	Durusdinium4208
OG0000012	Breviolum254679	Durusdinium4208
OG0000012	Breviolum194561	Durusdinium4208
OG0000012	Breviolum366082	Durusdinium4208
OG0000012	Breviolum2973	Durusdinium4208
OG0000012	Breviolum402453	Durusdinium4208
OG0000012	Breviolum183035	Durusdinium4208
OG0000012	Breviolum307366	Durusdinium4208
OG0000012	Breviolum270440	Durusdinium4208
OG0000012	Breviolum363026	Durusdinium4208
OG0000012	Breviolum75005	Durusdinium4208
OG0000012	Breviolum68542	Durusdinium4208
OG0000012	Breviolum343036	Durusdinium4208
OG0000012	Breviolum62259	Durusdinium4208
OG0000013	Breviolum42829	Durusdinium40752
OG0000013	Breviolum302145	Durusdinium40752
OG0000013	Breviolum397251	Durusdinium40752
OG0000013	Breviolum85830	Durusdinium40752
OG0000013	Breviolum71195	Durusdinium40752
OG0000013	Breviolum207120	Durusdinium40752
OG0000013	Breviolum76145	Durusdinium40752
OG0000013	Breviolum66257	Durusdinium40752
OG0000013	Breviolum178828	Durusdinium40752
OG0000013	Breviolum88117	Durusdinium40752
OG0000013	Breviolum46785	Durusdinium40752
OG0000013	Breviolum98444	Durusdinium40752
OG0000013	Breviolum267230	Durusdinium40752
OG0000013	Breviolum84431	Durusdinium40752
OG0000013	Breviolum92535	Durusdinium40752
OG0000013	Breviolum77478	Durusdinium40752
OG0000013	Breviolum84796	Durusdinium40752
OG0000013	Breviolum91289	Durusdinium40752
OG0000013	Breviolum272513	Durusdinium40752
OG0000013	Breviolum43465	Durusdinium40752
OG0000013	Breviolum53326	Durusdinium40752
OG0000013	Breviolum83053	Durusdinium40752
OG0000013	Breviolum98600	Durusdinium40752
OG0000013	Breviolum75524	Durusdinium40752
OG0000013	Breviolum338635	Durusdinium40752
OG0000013	Breviolum63737	Durusdinium40752
OG0000013	Breviolum66854	Durusdinium40752
OG0000013	Breviolum69764	Durusdinium40752
OG0000013	Breviolum72401	Durusdinium40752
OG0000013	Breviolum79535	Durusdinium40752
OG0000013	Breviolum81360	Durusdinium40752
OG0000013	Breviolum40852	Durusdinium40752
OG0000013	Breviolum295471	Durusdinium40752
OG0000013	Breviolum165128	Durusdinium40752
OG0000013	Breviolum219029	Durusdinium40752
OG0000013	Breviolum281686	Durusdinium40752
OG0000014	Breviolum56397	Durusdinium24474
OG0000014	Breviolum345840	Durusdinium54291
OG0000014	Breviolum345840	Durusdinium22369
OG0000014	Breviolum345840	Durusdinium55007
OG0000014	Breviolum31576	Durusdinium51981
OG0000014	Breviolum180458	Durusdinium8761
OG0000014	Breviolum230434	Durusdinium19866
OG0000014	Breviolum268327	Durusdinium33514
OG0000014	Breviolum268327	Durusdinium35305
OG0000014	Breviolum268327	Durusdinium26944
OG0000014	Breviolum268327	Durusdinium24969
OG0000014	Breviolum52539	Durusdinium33868
OG0000014	Breviolum348763	Durusdinium54595
OG0000014	Breviolum4669	Durusdinium41711
OG0000014	Breviolum4669	Durusdinium49783
OG0000014	Breviolum4669	Durusdinium55598
OG0000014	Breviolum4669	Durusdinium49172
OG0000014	Breviolum370998	Durusdinium30942
OG0000014	Breviolum49743	Durusdinium39140
OG0000015	Breviolum178249	Durusdinium49799
OG0000015	Breviolum62839	Durusdinium40756
OG0000015	Breviolum88145	Durusdinium40017
OG0000015	Breviolum95787	Durusdinium19071
OG0000016	Breviolum352053	Durusdinium24311
OG0000016	Breviolum371998	Durusdinium20128
OG0000016	Breviolum371998	Durusdinium30713
OG0000016	Breviolum371998	Durusdinium28353
OG0000016	Breviolum98470	Durusdinium38954
OG0000016	Breviolum98470	Durusdinium31455
OG0000016	Breviolum98470	Durusdinium28041
OG0000016	Breviolum98470	Durusdinium34397
OG0000016	Breviolum98470	Durusdinium28085
OG0000016	Breviolum98470	Durusdinium38987
OG0000016	Breviolum98470	Durusdinium27927
OG0000016	Breviolum98470	Durusdinium20025
OG0000016	Breviolum98470	Durusdinium40466
OG0000016	Breviolum98470	Durusdinium19810
OG0000016	Breviolum98470	Durusdinium41125
OG0000016	Breviolum98470	Durusdinium19240
OG0000016	Breviolum98470	Durusdinium39242
OG0000016	Breviolum98470	Durusdinium40865
OG0000016	Breviolum98470	Durusdinium40162
OG0000016	Breviolum98470	Durusdinium35445
OG0000016	Breviolum98470	Durusdinium41080
OG0000016	Breviolum98470	Durusdinium38965
OG0000016	Breviolum98470	Durusdinium37145
OG0000016	Breviolum98470	Durusdinium28173
OG0000016	Breviolum98470	Durusdinium30026
OG0000016	Breviolum98470	Durusdinium34617
OG0000016	Breviolum98470	Durusdinium5404
OG0000016	Breviolum98470	Durusdinium35684
OG0000016	Breviolum98470	Durusdinium28836
OG0000017	Breviolum74750	Durusdinium42742
OG0000017	Breviolum177841	Durusdinium18157
OG0000017	Breviolum170584	Durusdinium37642
OG0000017	Breviolum384772	Durusdinium25193
OG0000017	Breviolum384772	Durusdinium35825
OG0000017	Breviolum384772	Durusdinium14389
OG0000017	Breviolum384772	Durusdinium48977
OG0000017	Breviolum384772	Durusdinium20464
OG0000017	Breviolum384772	Durusdinium35437
OG0000017	Breviolum202836	Durusdinium39392
OG0000017	Breviolum202836	Durusdinium25162
OG0000017	Breviolum202836	Durusdinium7593
OG0000017	Breviolum94282	Durusdinium37613
OG0000017	Breviolum94282	Durusdinium17226
OG0000017	Breviolum229055	Durusdinium25327
OG0000017	Breviolum229055	Durusdinium29098
OG0000017	Breviolum229055	Durusdinium28330
OG0000017	Breviolum229055	Durusdinium15330
OG0000017	Breviolum229055	Durusdinium15920
OG0000017	Breviolum229055	Durusdinium15502
OG0000017	Breviolum167434	Durusdinium24320
OG0000017	Breviolum167434	Durusdinium40802
OG0000018	Breviolum34460	Durusdinium12507
OG0000018	Breviolum54427	Durusdinium26379
OG0000018	Breviolum321990	Durusdinium3839
OG0000018	Breviolum321990	Durusdinium41683
OG0000018	Breviolum47402	Durusdinium1139
OG0000018	Breviolum47402	Durusdinium5807
OG0000018	Breviolum354749	Durusdinium27071
OG0000018	Breviolum354749	Durusdinium27024
OG0000019	Breviolum75008	Durusdinium36040
OG0000019	Breviolum34395	Durusdinium34716
OG0000019	Breviolum72427	Durusdinium39368
OG0000019	Breviolum72427	Durusdinium26602
OG0000019	Breviolum72427	Durusdinium40400
OG0000019	Breviolum94189	Durusdinium38849
OG0000019	Breviolum96127	Durusdinium32550
OG0000019	Breviolum228548	Durusdinium4611
OG0000019	Breviolum228548	Durusdinium32396
OG0000019	Breviolum182735	Durusdinium30496
OG0000019	Breviolum182735	Durusdinium11857
OG0000019	Breviolum34751	Durusdinium32970
OG0000019	Breviolum34751	Durusdinium22756
OG0000019	Breviolum174940	Durusdinium39261
OG0000019	Breviolum174940	Durusdinium38020
OG0000019	Breviolum78244	Durusdinium39663
OG0000019	Breviolum78244	Durusdinium37283
OG0000020	Breviolum68523	Durusdinium52289
OG0000020	Breviolum69253	Durusdinium5516
OG0000020	Breviolum305220	Durusdinium33450
OG0000020	Breviolum90860	Durusdinium18568
OG0000020	Breviolum77169	Durusdinium18568
OG0000020	Breviolum6773	Durusdinium18238
OG0000021	Breviolum23720	Durusdinium52053
OG0000021	Breviolum206962	Durusdinium3458
OG0000021	Breviolum308853	Durusdinium46240
OG0000021	Breviolum81125	Durusdinium38555
OG0000021	Breviolum316958	Durusdinium38840
OG0000021	Breviolum316958	Durusdinium24804
OG0000021	Breviolum402119	Durusdinium47492
OG0000021	Breviolum402119	Durusdinium46563
OG0000021	Breviolum2318	Durusdinium55387
OG0000021	Breviolum83447	Durusdinium55387
OG0000021	Breviolum303893	Durusdinium37575
OG0000021	Breviolum82015	Durusdinium37575
OG0000021	Breviolum303893	Durusdinium20567
OG0000021	Breviolum82015	Durusdinium20567
OG0000021	Breviolum82118	Durusdinium19910
OG0000021	Breviolum57428	Durusdinium19910
OG0000022	Breviolum99440	Durusdinium31609
OG0000022	Breviolum8740	Durusdinium31609
OG0000022	Breviolum95472	Durusdinium31609
OG0000022	Breviolum69373	Durusdinium31609
OG0000022	Breviolum232231	Durusdinium31609
OG0000022	Breviolum369897	Durusdinium31609
OG0000022	Breviolum233675	Durusdinium31609
OG0000022	Breviolum235359	Durusdinium31609
OG0000022	Breviolum360681	Durusdinium31609
OG0000022	Breviolum20123	Durusdinium31609
OG0000022	Breviolum70708	Durusdinium31609
OG0000022	Breviolum264334	Durusdinium31609
OG0000022	Breviolum86229	Durusdinium31609
OG0000022	Breviolum73115	Durusdinium31609
OG0000022	Breviolum46823	Durusdinium31609
OG0000022	Breviolum404337	Durusdinium31609
OG0000022	Breviolum33463	Durusdinium31609
OG0000022	Breviolum31450	Durusdinium31609
OG0000022	Breviolum361190	Durusdinium31609
OG0000022	Breviolum356369	Durusdinium31609
OG0000022	Breviolum266140	Durusdinium31609
OG0000022	Breviolum359880	Durusdinium31609
OG0000022	Breviolum270846	Durusdinium31609
OG0000022	Breviolum96046	Durusdinium31609
OG0000022	Breviolum201501	Durusdinium31609
OG0000022	Breviolum72619	Durusdinium31609
OG0000023	Breviolum52410	Durusdinium5500
OG0000023	Breviolum393412	Durusdinium4339
OG0000023	Breviolum343087	Durusdinium4339
OG0000023	Breviolum233173	Durusdinium40419
OG0000023	Breviolum233173	Durusdinium26383
OG0000023	Breviolum233173	Durusdinium37774
OG0000023	Breviolum233173	Durusdinium32804
OG0000023	Breviolum233173	Durusdinium39328
OG0000023	Breviolum233173	Durusdinium41553
OG0000023	Breviolum233173	Durusdinium37241
OG0000023	Breviolum233173	Durusdinium22708
OG0000023	Breviolum233173	Durusdinium23513
OG0000023	Breviolum233173	Durusdinium41979
OG0000023	Breviolum233173	Durusdinium16756
OG0000023	Breviolum233173	Durusdinium5599
OG0000023	Breviolum233173	Durusdinium40667
OG0000023	Breviolum233173	Durusdinium40530
OG0000023	Breviolum233173	Durusdinium23120
OG0000023	Breviolum233173	Durusdinium16368
OG0000023	Breviolum233173	Durusdinium29397
OG0000025	Breviolum69749	Durusdinium40412
OG0000025	Breviolum186507	Durusdinium39539
OG0000025	Breviolum422081	Durusdinium39539
OG0000025	Breviolum287247	Durusdinium55567
OG0000025	Breviolum196917	Durusdinium55567
OG0000025	Breviolum59585	Durusdinium55567
OG0000025	Breviolum218849	Durusdinium55567
OG0000025	Breviolum395474	Durusdinium55567
OG0000025	Breviolum261207	Durusdinium55567
OG0000025	Breviolum50877	Durusdinium15335
OG0000025	Breviolum50877	Durusdinium24395
OG0000025	Breviolum50877	Durusdinium38224
OG0000025	Breviolum50877	Durusdinium20477
OG0000025	Breviolum50877	Durusdinium47240
OG0000025	Breviolum50877	Durusdinium19552
OG0000025	Breviolum50877	Durusdinium1061
OG0000025	Breviolum50877	Durusdinium9391
OG0000025	Breviolum394480	Durusdinium45966
OG0000025	Breviolum355513	Durusdinium8981
OG0000027	Breviolum346884	Durusdinium38360
OG0000027	Breviolum179660	Durusdinium40637
OG0000027	Breviolum88044	Durusdinium4862
OG0000027	Breviolum89126	Durusdinium19085
OG0000027	Breviolum89126	Durusdinium18483
OG0000027	Breviolum19185	Durusdinium35270
OG0000027	Breviolum19185	Durusdinium40307
OG0000027	Breviolum19185	Durusdinium39932
OG0000027	Breviolum88642	Durusdinium33891
OG0000027	Breviolum88642	Durusdinium35641
OG0000027	Breviolum369998	Durusdinium39473
OG0000028	Breviolum60932	Durusdinium39825
OG0000028	Breviolum60932	Durusdinium41218
OG0000028	Breviolum60932	Durusdinium36857
OG0000028	Breviolum60932	Durusdinium21116
OG0000028	Breviolum60932	Durusdinium29409
OG0000028	Breviolum60932	Durusdinium40276
OG0000028	Breviolum60932	Durusdinium35653
OG0000028	Breviolum60932	Durusdinium25086
OG0000028	Breviolum60932	Durusdinium15079
OG0000028	Breviolum60932	Durusdinium39355
OG0000028	Breviolum60932	Durusdinium36253
OG0000028	Breviolum60932	Durusdinium37457
OG0000028	Breviolum60932	Durusdinium30772
OG0000028	Breviolum60932	Durusdinium36801
OG0000028	Breviolum60932	Durusdinium34797
OG0000028	Breviolum60932	Durusdinium22536
OG0000028	Breviolum60932	Durusdinium36581
OG0000028	Breviolum60932	Durusdinium25358
OG0000028	Breviolum60932	Durusdinium35983
OG0000028	Breviolum60932	Durusdinium40156
OG0000028	Breviolum60932	Durusdinium7758
OG0000028	Breviolum60932	Durusdinium31262
OG0000028	Breviolum60932	Durusdinium22346
OG0000029	Breviolum69425	Durusdinium34090
OG0000029	Breviolum28605	Durusdinium27506
OG0000029	Breviolum71188	Durusdinium35482
OG0000029	Breviolum267014	Durusdinium37701
OG0000029	Breviolum267014	Durusdinium36287
OG0000029	Breviolum267014	Durusdinium35531
OG0000029	Breviolum59846	Durusdinium31073
OG0000029	Breviolum59846	Durusdinium39362
OG0000029	Breviolum59846	Durusdinium32975
OG0000029	Breviolum59846	Durusdinium40860
OG0000029	Breviolum59846	Durusdinium40076
OG0000029	Breviolum59846	Durusdinium33973
OG0000029	Breviolum59846	Durusdinium27780
OG0000029	Breviolum59846	Durusdinium28667
OG0000029	Breviolum50948	Durusdinium33496
OG0000031	Breviolum41726	Durusdinium17785
OG0000031	Breviolum290391	Durusdinium30916
OG0000031	Breviolum360888	Durusdinium30916
OG0000031	Breviolum243991	Durusdinium30916
OG0000031	Breviolum60994	Durusdinium30916
OG0000031	Breviolum50511	Durusdinium30916
OG0000031	Breviolum310327	Durusdinium39667
OG0000031	Breviolum226889	Durusdinium39667
OG0000031	Breviolum48852	Durusdinium29387
OG0000031	Breviolum43125	Durusdinium22638
OG0000031	Breviolum389587	Durusdinium22638
OG0000031	Breviolum27727	Durusdinium22638
OG0000031	Breviolum388820	Durusdinium22638
OG0000031	Breviolum269379	Durusdinium22638
OG0000031	Breviolum8333	Durusdinium22638
OG0000031	Breviolum42720	Durusdinium22638
OG0000031	Breviolum229384	Durusdinium22638
OG0000032	Breviolum62309	Durusdinium30524
OG0000032	Breviolum34677	Durusdinium30524
OG0000032	Breviolum70289	Durusdinium30524
OG0000032	Breviolum64425	Durusdinium30524
OG0000032	Breviolum70326	Durusdinium30524
OG0000032	Breviolum81351	Durusdinium30524
OG0000032	Breviolum9077	Durusdinium30524
OG0000032	Breviolum271810	Durusdinium30524
OG0000032	Breviolum24747	Durusdinium30524
OG0000032	Breviolum99444	Durusdinium30524
OG0000032	Breviolum19824	Durusdinium30524
OG0000032	Breviolum235916	Durusdinium30524
OG0000032	Breviolum69298	Durusdinium30524
OG0000032	Breviolum88681	Durusdinium30524
OG0000032	Breviolum5397	Durusdinium30524
OG0000032	Breviolum63552	Durusdinium30524
OG0000032	Breviolum45863	Durusdinium30524
OG0000032	Breviolum51447	Durusdinium30524
OG0000032	Breviolum50006	Durusdinium30524
OG0000032	Breviolum228463	Durusdinium30524
OG0000032	Breviolum54545	Durusdinium30524
OG0000032	Breviolum83551	Durusdinium30524
OG0000033	Breviolum58141	Durusdinium29527
OG0000033	Breviolum228616	Durusdinium1648
OG0000033	Breviolum59949	Durusdinium39005
OG0000033	Breviolum59949	Durusdinium31476
OG0000033	Breviolum61895	Durusdinium19891
OG0000033	Breviolum61895	Durusdinium37754
OG0000033	Breviolum96116	Durusdinium17914
OG0000033	Breviolum50203	Durusdinium17914
OG0000033	Breviolum31700	Durusdinium26246
OG0000033	Breviolum31700	Durusdinium37388
OG0000033	Breviolum31700	Durusdinium28424
OG0000034	Breviolum82372	Durusdinium27175
OG0000034	Breviolum82372	Durusdinium33859
OG0000034	Breviolum82372	Durusdinium10747
OG0000034	Breviolum82372	Durusdinium32990
OG0000034	Breviolum82372	Durusdinium24675
OG0000034	Breviolum82372	Durusdinium34664
OG0000034	Breviolum82372	Durusdinium40929
OG0000034	Breviolum82372	Durusdinium38837
OG0000034	Breviolum82372	Durusdinium40457
OG0000034	Breviolum82372	Durusdinium35481
OG0000034	Breviolum82372	Durusdinium40553
OG0000034	Breviolum82372	Durusdinium23868
OG0000034	Breviolum82372	Durusdinium40124
OG0000034	Breviolum82372	Durusdinium37609
OG0000034	Breviolum82372	Durusdinium38590
OG0000034	Breviolum82372	Durusdinium22573
OG0000034	Breviolum82372	Durusdinium39324
OG0000034	Breviolum82372	Durusdinium36651
OG0000034	Breviolum82372	Durusdinium27233
OG0000034	Breviolum82372	Durusdinium32818
OG0000034	Breviolum82372	Durusdinium37252
OG0000034	Breviolum82372	Durusdinium38204
OG0000035	Breviolum350446	Durusdinium38540
OG0000035	Breviolum78512	Durusdinium18002
OG0000035	Breviolum78512	Durusdinium34311
OG0000035	Breviolum78512	Durusdinium35530
OG0000035	Breviolum78512	Durusdinium4449
OG0000035	Breviolum78512	Durusdinium33831
OG0000035	Breviolum78512	Durusdinium31211
OG0000035	Breviolum78512	Durusdinium36353
OG0000035	Breviolum78512	Durusdinium33628
OG0000035	Breviolum78512	Durusdinium26191
OG0000035	Breviolum78512	Durusdinium1707
OG0000035	Breviolum78512	Durusdinium7716
OG0000035	Breviolum78512	Durusdinium29345
OG0000035	Breviolum78512	Durusdinium237
OG0000035	Breviolum78512	Durusdinium10160
OG0000035	Breviolum78512	Durusdinium38728
OG0000035	Breviolum78512	Durusdinium18617
OG0000035	Breviolum78512	Durusdinium40548
OG0000035	Breviolum78512	Durusdinium36867
OG0000035	Breviolum78512	Durusdinium36204
OG0000035	Breviolum78512	Durusdinium49365
OG0000036	Breviolum51183	Durusdinium42876
OG0000036	Breviolum178646	Durusdinium18047
OG0000036	Breviolum88869	Durusdinium24713
OG0000036	Breviolum75761	Durusdinium26052
OG0000036	Breviolum70665	Durusdinium30062
OG0000036	Breviolum244204	Durusdinium4360
OG0000036	Breviolum244204	Durusdinium30052
OG0000036	Breviolum31807	Durusdinium17254
OG0000036	Breviolum264837	Durusdinium17254
OG0000036	Breviolum303213	Durusdinium33247
OG0000036	Breviolum303213	Durusdinium39187
OG0000037	Breviolum31369	Durusdinium12651
OG0000037	Breviolum2651	Durusdinium5101
OG0000037	Breviolum2651	Durusdinium17683
OG0000037	Breviolum2651	Durusdinium30626
OG0000037	Breviolum35915	Durusdinium16271
OG0000037	Breviolum35915	Durusdinium492
OG0000037	Breviolum35915	Durusdinium36344
OG0000038	Breviolum199977	Durusdinium40452
OG0000038	Breviolum190569	Durusdinium40877
OG0000038	Breviolum190569	Durusdinium37670
OG0000038	Breviolum167387	Durusdinium36274
OG0000038	Breviolum167387	Durusdinium41355
OG0000038	Breviolum167387	Durusdinium40618
OG0000038	Breviolum167387	Durusdinium39275
OG0000038	Breviolum167387	Durusdinium41096
OG0000038	Breviolum167387	Durusdinium40911
OG0000038	Breviolum167387	Durusdinium39727
OG0000038	Breviolum167387	Durusdinium40302
OG0000038	Breviolum167387	Durusdinium41398
OG0000038	Breviolum167387	Durusdinium40740
OG0000038	Breviolum167387	Durusdinium9411
OG0000038	Breviolum167387	Durusdinium40646
OG0000038	Breviolum167387	Durusdinium36888
OG0000038	Breviolum167387	Durusdinium36603
OG0000038	Breviolum167387	Durusdinium31995
OG0000038	Breviolum167387	Durusdinium35609
OG0000039	Breviolum304123	Durusdinium4090
OG0000039	Breviolum36721	Durusdinium27223
OG0000039	Breviolum62693	Durusdinium46397
OG0000039	Breviolum69217	Durusdinium10586
OG0000039	Breviolum69217	Durusdinium31553
OG0000039	Breviolum31372	Durusdinium27976
OG0000039	Breviolum43203	Durusdinium36569
OG0000039	Breviolum305597	Durusdinium28711
OG0000040	Breviolum68428	Durusdinium32917
OG0000040	Breviolum165235	Durusdinium19451
OG0000040	Breviolum165235	Durusdinium30
OG0000040	Breviolum165235	Durusdinium22631
OG0000040	Breviolum165235	Durusdinium28024
OG0000040	Breviolum165235	Durusdinium35729
OG0000040	Breviolum269873	Durusdinium26712
OG0000040	Breviolum269873	Durusdinium39335
OG0000040	Breviolum269873	Durusdinium17298
OG0000040	Breviolum81699	Durusdinium38578
OG0000040	Breviolum81699	Durusdinium48926
