Breviolum81386	K19678
Breviolum76031	K09788
Breviolum310797	K04427
Breviolum210396	K14411
Breviolum142381	K01887
Breviolum206618	K13065
Breviolum91717	K12132
Breviolum134288	K19750
Breviolum123882	K14568
Breviolum1838	K12132
Breviolum159614	K04905
Breviolum93408	K00665
Breviolum61152	K00545
Breviolum15807	K22133
Breviolum284038	K24230
Breviolum157841	K07305
Breviolum31758	K00699
Breviolum237833	K01685
Breviolum77730	K12193
Breviolum85368	K05794
Breviolum28035	K00218
Breviolum86804	K11407
Breviolum48291	K14801
Breviolum16474	K10408
Breviolum3811	K22900
Breviolum51225	K11584
Breviolum144022	K17341
Breviolum118478	K01802
Breviolum156337	K03762
Breviolum69299	K00773
Breviolum103778	K00710
Breviolum135168	K08910
Breviolum56616	K09504
Breviolum61433	K01210
Breviolum177064	K02999
Breviolum275565	K01056
Breviolum122045	K02995
Breviolum114753	K24223
Breviolum185739	K10575
Breviolum52373	K12035
Breviolum49765	K17824
Breviolum41492	K10397
Breviolum564	K13354
Breviolum158997	K08869
Breviolum191204	K01262
Breviolum205228	K06970
Breviolum98504	K06002
Breviolum57811	K14396
Breviolum93640	K12811
Breviolum5762	K03671
Breviolum173890	K17570
Breviolum277233	K05931
Breviolum59028	K04567
Breviolum240352	K13289
Breviolum174615	K00658
Breviolum240555	K14753
Breviolum125315	K04840
Breviolum69801	K05542
Breviolum209523	K13698
Breviolum65109	K24971
Breviolum135772	K00310
Breviolum68978	K10878
Breviolum99677	K11594
Breviolum75559	K17506
Breviolum90647	K14963
Breviolum124106	K09497
Breviolum172069	K23539
Breviolum57013	K12132
Breviolum276394	K15865
Breviolum105608	K03869
Breviolum19027	K00816
Breviolum210108	K08869
Breviolum239906	K14413
Breviolum289308	K08287
Breviolum68993	K00696
Breviolum78552	K12447
Breviolum23085	K09592
Breviolum41339	K06641
Breviolum106862	K05605
Breviolum101385	K00873
Breviolum157927	K18849
Breviolum178041	K18584
Breviolum66193	K10380
Breviolum209503	K04459
Breviolum139375	K16462
Breviolum15876	K07376
Breviolum75957	K01180
Breviolum281888	K19525
Breviolum156386	K06180
Breviolum146705	K12440
Breviolum272453	K20777
Breviolum131303	K00252
Breviolum80457	K00939
Breviolum57190	K13412
Breviolum177308	K24635
Breviolum69503	K01624
Breviolum207873	K01626
Breviolum156389	K07560
Breviolum89735	K00611
Breviolum183860	K10408
Breviolum119382	K21456
Breviolum147119	K23025
Breviolum42986	K15502
Breviolum205914	K14018
Breviolum272809	K13717
Breviolum77856	K13412
Breviolum136271	K21424
Breviolum119406	K08007
Breviolum208596	K10408
Breviolum145606	K25549
Breviolum64401	K12132
Breviolum24952	K03762
Breviolum67344	K03248
Breviolum42346	K01363
Breviolum5872	K22857
Breviolum57416	K07300
Breviolum153048	K11254
Breviolum64274	K01179
Breviolum14945	K16576
Breviolum69090	K01867
Breviolum39454	K24725
Breviolum47685	K21440
Breviolum76043	K01006
Breviolum80382	K08341
Breviolum81723	K08716
Breviolum240728	K16639
Breviolum245152	K20027
Breviolum79459	K05658
Breviolum210037	K00025
Breviolum134231	K14683
Breviolum38635	K20556
Breviolum194518	K02993
Breviolum105391	K18663
Breviolum111689	K10380
Breviolum65048	K19953
Breviolum127211	K12733
Breviolum17002	K01952
Breviolum65093	K23994
Breviolum5672	K26163
Breviolum75806	K21766
Breviolum18492	K06252
Breviolum213710	K01190
Breviolum94403	K00710
Breviolum16574	K10380
Breviolum31669	K11426
Breviolum205261	K20183
Breviolum42728	K12410
Breviolum102927	K17299
Breviolum93020	K14838
Breviolum2339	K15173
Breviolum121717	K14559
Breviolum111365	K09586
Breviolum12274	K10614
Breviolum281742	K03438
Breviolum16139	K17261
Breviolum57573	K09540
Breviolum245722	K06002
Breviolum205106	K10088
Breviolum45721	K11131
Breviolum20399	K00387
Breviolum122482	K17580
Breviolum184359	K06180
Breviolum76826	K24469
Breviolum76578	K23437
Breviolum66119	K14209
Breviolum72768	K06173
Breviolum20304	K22372
Breviolum45835	K03579
Breviolum90505	K15711
Breviolum242544	K07560
Breviolum243842	K06180
Breviolum278615	K01557
Breviolum37962	K15398
Breviolum128646	K19953
Breviolum248393	K06221
Breviolum239201	K10380
Breviolum50163	K00382
Breviolum216832	K04880
Breviolum111600	K00020
Breviolum55434	K15424
Breviolum207498	K10523
Breviolum30340	K15376
Breviolum139886	K03363
Breviolum175395	K08202
Breviolum102414	K12385
Breviolum80124	K19756
Breviolum76660	K04957
Breviolum271650	K10860
Breviolum59676	K07297
Breviolum109346	K02257
Breviolum159670	K00058
Breviolum79517	K08798
Breviolum208896	K01354
Breviolum37532	K01363
Breviolum21412	K03242
Breviolum124637	K14944
Breviolum205740	K23538
Breviolum272052	K00002
Breviolum151359	K00018
Breviolum72877	K01056
Breviolum119243	K04908
Breviolum54223	K15255
Breviolum160732	K15281
Breviolum99090	K20353
Breviolum121604	K11160
Breviolum237229	K00485
Breviolum68750	K13354
Breviolum40268	K19801
Breviolum103410	K06959
Breviolum242847	K02183
Breviolum78998	K15259
Breviolum156237	K12819
Breviolum155863	K01613
Breviolum23301	K12586
Breviolum103097	K00699
Breviolum84243	K10380
Breviolum38258	K04905
Breviolum237453	K10614
Breviolum61093	K13444
Breviolum29394	K00274
Breviolum146372	K17391
Breviolum102702	K01648
Breviolum173200	K04842
Breviolum278835	K21767
Breviolum86760	K22684
Breviolum177037	K03538
Breviolum208948	K10635
Breviolum173925	K13291
Breviolum305978	K09660
Breviolum20687	K03307
Breviolum73975	K09580
Breviolum120820	K03259
Breviolum71331	K08176
Breviolum32059	K01784
Breviolum104788	K02977
Breviolum133623	K00079
Breviolum154294	K12835
Breviolum104174	K04564
Breviolum176354	K24706
Breviolum16287	K12849
Breviolum276815	K17710
Breviolum58381	K15112
Breviolum51269	K04461
Breviolum143490	K12857
Breviolum177564	K10455
Breviolum43259	K04855
Breviolum216009	K04565
Breviolum5678	K00889
Breviolum64540	K10422
Breviolum780	K04908
Breviolum64358	K01744
Breviolum91747	K01240
Breviolum37008	K00679
Breviolum65642	K01814
Breviolum206716	K00587
Breviolum117037	K14079
Breviolum20635	K11414
Breviolum172517	K06130
Breviolum101553	K01179
Breviolum38620	K21989
Breviolum175155	K15865
Breviolum133439	K10392
Breviolum137383	K04075
Breviolum40982	K10380
Breviolum106410	K17964
Breviolum177838	K21440
Breviolum142841	K10842
Breviolum179177	K16474
Breviolum100898	K23929
Breviolum112584	K00927
Breviolum179973	K22698
Breviolum74375	K24392
Breviolum17594	K05758
Breviolum59970	K04840
Breviolum20822	K10300
Breviolum87248	K04373
Breviolum59251	K06496
Breviolum157480	K15442
Breviolum282321	K14539
Breviolum17645	K13412
Breviolum55892	K04908
Breviolum148070	K24680
Breviolum66880	K03256
Breviolum129855	K02355
Breviolum107280	K01673
Breviolum9468	K00968
Breviolum93416	K05592
Breviolum77617	K13412
Breviolum270912	K25395
Breviolum34870	K18442
Breviolum205862	K12443
Breviolum237577	K02202
Breviolum39769	K03834
Breviolum283107	K10380
Breviolum95004	K12396
Breviolum115039	K12460
Breviolum16805	K22614
Breviolum82036	K19373
Breviolum75677	K00006
Breviolum173225	K08957
Breviolum95588	K15173
Breviolum7851	K00898
Breviolum2897	K25026
Breviolum57687	K12231
Breviolum72856	K08857
Breviolum274293	K14207
Breviolum150231	K01090
Breviolum44808	K05286
Breviolum100742	K08203
Breviolum14657	K01309
Breviolum158464	K13412
Breviolum69070	K20843
Breviolum144526	K05849
Breviolum238049	K10799
Breviolum98456	K11187
Breviolum60264	K08762
Breviolum125910	K01183
Breviolum305506	K16726
Breviolum55361	K06176
Breviolum207084	K00078
Breviolum94587	K01623
Breviolum15435	K04373
Breviolum69875	K04905
Breviolum57185	K09578
Breviolum15977	K04460
Breviolum311017	K13566
Breviolum40581	K19882
Breviolum238430	K03574
Breviolum274827	K01365
Breviolum75972	K01188
Breviolum245451	K08997
Breviolum92599	K09773
Breviolum287831	K15289
Breviolum156119	K17609
Breviolum140697	K22864
Breviolum131639	K00059
Breviolum142787	K10450
Breviolum53155	K00706
Breviolum27820	K03929
Breviolum15972	K06685
Breviolum75519	K13444
Breviolum272577	K00167
Breviolum64969	K23490
Breviolum243963	K24758
Breviolum276431	K01116
Breviolum65061	K00833
Breviolum239764	K12493
Breviolum173276	K10392
Breviolum59190	K03654
Breviolum156315	K08654
Breviolum86686	K00545
Breviolum60340	K22071
Breviolum21764	K13291
Breviolum159157	K02183
Breviolum237562	K01190
Breviolum209170	K00434
Breviolum73137	K19882
Breviolum89213	K04345
Breviolum14103	K07883
Breviolum74475	K00898
Breviolum73938	K14787
Breviolum113777	K24683
Breviolum248200	K10770
Breviolum278805	K08818
Breviolum37630	K00914
Breviolum281385	K15296
Breviolum152359	K20872
Breviolum79811	K17362
Breviolum288999	K11323
Breviolum173309	K03027
Breviolum207259	K15523
Breviolum100607	K15666
Breviolum77939	K02910
Breviolum88535	K04646
Breviolum87372	K24485
Breviolum76067	K06496
Breviolum16021	K01254
Breviolum128585	K12854
Breviolum308069	K21440
Breviolum212384	K03437
Breviolum178248	K12179
Breviolum39866	K18764
Breviolum146541	K00218
Breviolum208437	K14950
Breviolum93708	K16066
Breviolum76601	K01092
Breviolum26919	K13347
Breviolum213221	K02156
Breviolum159554	K10380
Breviolum21823	K17508
Breviolum131181	K04077
Breviolum172964	K08958
Breviolum55041	K25896
Breviolum173982	K00036
Breviolum57093	K00128
Breviolum204921	K03438
Breviolum270983	K00294
Breviolum208700	K00846
Breviolum134753	K01802
Breviolum54976	K16801
Breviolum86979	K05929
Breviolum129893	K08678
Breviolum245573	K09578
Breviolum102695	K14638
Breviolum54895	K05016
Breviolum82378	K07300
Breviolum96239	K00101
Breviolum242346	K10380
Breviolum127145	K11279
Breviolum179504	K12445
Breviolum77805	K10407
Breviolum253959	K05658
Breviolum56608	K20027
Breviolum240581	K11323
Breviolum89767	K12196
Breviolum275583	K16865
Breviolum73192	K00326
Breviolum44952	K13750
Breviolum272749	K14570
Breviolum60680	K18166
Breviolum77984	K10442
Breviolum39	K03362
Breviolum165879	K14326
Breviolum58192	K10841
Breviolum211553	K21440
Breviolum47724	K07478
Breviolum159499	K14802
Breviolum59205	K03848
Breviolum57460	K16052
Breviolum99795	K05034
Breviolum238758	K16582
Breviolum79075	K13412
Breviolum172892	K05677
Breviolum79821	K09478
Breviolum76646	K02216
Breviolum80379	K02209
Breviolum43037	K00949
Breviolum39355	K18208
Breviolum75632	K06949
Breviolum72803	K03929
Breviolum21162	K16747
Breviolum103583	K09514
Breviolum16609	K21440
Breviolum118156	K13412
Breviolum33633	K03676
Breviolum43139	K17943
Breviolum46058	K19477
Breviolum123443	K11991
Breviolum163348	K10601
Breviolum157888	K16599
Breviolum149605	K00710
Breviolum31787	K15263
Breviolum120157	K22686
Breviolum147226	K08869
Breviolum244004	K07114
Breviolum90698	K01609
Breviolum62270	K04371
Breviolum33747	K00545
Breviolum149189	K23314
Breviolum12831	K10380
Breviolum65285	K02471
Breviolum57425	K09540
Breviolum100213	K03263
Breviolum44243	K03686
Breviolum185740	K13748
Breviolum62640	K01148
Breviolum82522	K14846
Breviolum16632	K04936
Breviolum65207	K19360
Breviolum38865	K13907
Breviolum77006	K04417
Breviolum159262	K10408
Breviolum133957	K00933
Breviolum133093	K00799
Breviolum187331	K04780
Breviolum205749	K03869
Breviolum106962	K10380
Breviolum58696	K10380
Breviolum215599	K04794
Breviolum23424	K20285
Breviolum120141	K10839
Breviolum57426	K04482
Breviolum118797	K23002
Breviolum86238	K15377
Breviolum22245	K00700
Breviolum177990	K03470
Breviolum52117	K24680
Breviolum37190	K00766
Breviolum156105	K24764
Breviolum125392	K09540
Breviolum46653	K01408
Breviolum53236	K18416
Breviolum35666	K21398
Breviolum264749	K10408
Breviolum30608	K13617
Breviolum58679	K06070
Breviolum239643	K06130
Breviolum79925	K19626
Breviolum32579	K11090
Breviolum250039	K18597
Breviolum38737	K07232
Breviolum278694	K12833
Breviolum207361	K11072
Breviolum44264	K08848
Breviolum115125	K01768
Breviolum97667	K04879
Breviolum177485	K11168
Breviolum23740	K00383
Breviolum42362	K17914
Breviolum84893	K07376
Breviolum103070	K17506
Breviolum105823	K16748
Breviolum159407	K08281
Breviolum178004	K13525
Breviolum310983	K03686
Breviolum76376	K05349
Breviolum39805	K09602
Breviolum109236	K14293
Breviolum179071	K07893
Breviolum99936	K08073
Breviolum71599	K00592
Breviolum78883	K17808
Breviolum173391	K22763
Breviolum116718	K16911
Breviolum160697	K18055
Breviolum147711	K00362
Breviolum56966	K10799
Breviolum21383	K10380
Breviolum84563	K11136
Breviolum209828	K01810
Breviolum16533	K12132
Breviolum272791	K08803
Breviolum17577	K06130
Breviolum107347	K03639
Breviolum55345	K15335
Breviolum243212	K05592
Breviolum17550	K17732
Breviolum12145	K25546
Breviolum31389	K13412
Breviolum156373	K10536
Breviolum17170	K06944
Breviolum311334	K09503
Breviolum45887	K10523
Breviolum174455	K17839
Breviolum55176	K02917
Breviolum107120	K23555
Breviolum254716	K07376
Breviolum88863	K15083
Breviolum171837	K08493
Breviolum151463	K15015
Breviolum239422	K17914
Breviolum131208	K19269
Breviolum62215	K01768
Breviolum30291	K08369
Breviolum53420	K23966
Breviolum214581	K00543
Breviolum54764	K16608
Breviolum310203	K22381
Breviolum85193	K15777
Breviolum118222	K02137
Breviolum84319	K19008
Breviolum48220	K04854
Breviolum282568	K10716
Breviolum85469	K05389
Breviolum52957	K24846
Breviolum76337	K07874
Breviolum94944	K13412
Breviolum130919	K00507
Breviolum178220	K20715
Breviolum22727	K05021
Breviolum273728	K02874
Breviolum155792	K12603
Breviolum64377	K00710
Breviolum246159	K02087
Breviolum107479	K08770
Breviolum206392	K02183
Breviolum157459	K12862
Breviolum133421	K02866
Breviolum99492	K13761
Breviolum13280	K02183
Breviolum207318	K09122
Breviolum57408	K01298
Breviolum75154	K00434
Breviolum57300	K10380
Breviolum42393	K06268
Breviolum44677	K17943
Breviolum69228	K11883
Breviolum178129	K05011
Breviolum58890	K16726
Breviolum36397	K04951
Breviolum65437	K09839
Breviolum238469	K13507
Breviolum103761	K15631
Breviolum111909	K14997
Breviolum47767	K22763
Breviolum82164	K16675
Breviolum106322	K25608
Breviolum85049	K08176
Breviolum296522	K23424
Breviolum118140	K22900
Breviolum42592	K15109
Breviolum156390	K22684
Breviolum78094	K00558
Breviolum276091	K04885
Breviolum75536	K01702
Breviolum22795	K23164
Breviolum159065	K10380
Breviolum141846	K02427
Breviolum180369	K08242
Breviolum210522	K15111
Breviolum241028	K10325
Breviolum83072	K00240
Breviolum31338	K00164
Breviolum79332	K08857
Breviolum109030	K14206
Breviolum277118	K12132
Breviolum30577	K20457
Breviolum31834	K10408
Breviolum27728	K12815
Breviolum151131	K14007
Breviolum94913	K02977
Breviolum23401	K01802
Breviolum275088	K11091
Breviolum36782	K22757
Breviolum103546	K19025
Breviolum283038	K06173
Breviolum16116	K08956
Breviolum3518	K21991
Breviolum65872	K01365
Breviolum221709	K00558
Breviolum79756	K02637
Breviolum15569	K00816
Breviolum75745	K08803
Breviolum141552	K02927
Breviolum282713	K01194
Breviolum69440	K01760
Breviolum39584	K12132
Breviolum276146	K01262
Breviolum15244	K01424
Breviolum245527	K04711
Breviolum12485	K13412
Breviolum204896	K06989
Breviolum65152	K14213
Breviolum100730	K12879
Breviolum60270	K23858
Breviolum174188	K01382
Breviolum237498	K04905
Breviolum243729	K15335
Breviolum156806	K08303
Breviolum176642	K14803
Breviolum59393	K02372
Breviolum176187	K08738
Breviolum96139	K04512
Breviolum270877	K14376
Breviolum152069	K11997
Breviolum105077	K13103
Breviolum42080	K10420
Breviolum44168	K24427
Breviolum180753	K01110
Breviolum84225	K13275
Breviolum158073	K19245
Breviolum76518	K22935
Breviolum55609	K12460
Breviolum137524	K10380
Breviolum28765	K01090
Breviolum214828	K13171
Breviolum123220	K14572
Breviolum18691	K16197
Breviolum65675	K14442
Breviolum65055	K03455
Breviolum241585	K12842
Breviolum95988	K00264
Breviolum239924	K19573
Breviolum112747	K01179
Breviolum20625	K14376
Breviolum219681	K10380
Breviolum176405	K19513
Breviolum155937	K03665
Breviolum96489	K08292
Breviolum32006	K15503
Breviolum238096	K02999
Breviolum214997	K04079
Breviolum44856	K01358
Breviolum57566	K07937
Breviolum22266	K12850
Breviolum241940	K03349
Breviolum84522	K14538
Breviolum273208	K10704
Breviolum74077	K21440
Breviolum57451	K00281
Breviolum141362	K03320
Breviolum172709	K05542
Breviolum50100	K01537
Breviolum177875	K20495
Breviolum17667	K00942
Breviolum64989	K01456
Breviolum22662	K14776
Breviolum147416	K08585
Breviolum86781	K24468
Breviolum179317	K14026
Breviolum13450	K07497
Breviolum12865	K05016
Breviolum139652	K22991
Breviolum173497	K08994
Breviolum143645	K12874
Breviolum271825	K08963
Breviolum37835	K05643
Breviolum43431	K17943
Breviolum174981	K00472
Breviolum280652	K12822
Breviolum97885	K01649
Breviolum94750	K13051
Breviolum156163	K22757
Breviolum41668	K06662
Breviolum248559	K15401
Breviolum64398	K05657
Breviolum60008	K03906
Breviolum23585	K01099
Breviolum95742	K00456
Breviolum109326	K10967
Breviolum42693	K14209
Breviolum241278	K18622
Breviolum64299	K04905
Breviolum244675	K04730
Breviolum208427	K01669
Breviolum72881	K07376
Breviolum115161	K00008
Breviolum271895	K15100
Breviolum128044	K03006
Breviolum217677	K17103
Breviolum103763	K10799
Breviolum207258	K10357
Breviolum79116	K10380
Breviolum142026	K15502
Breviolum156406	K08803
Breviolum51491	K00710
Breviolum172335	K12132
Breviolum112191	K01081
Breviolum66522	K02293
Breviolum21032	K25192
Breviolum45841	K14411
Breviolum277554	K02183
Breviolum238472	K03320
Breviolum173581	K01738
Breviolum46482	K09574
Breviolum60277	K05658
Breviolum158877	K11431
Breviolum80617	K05016
Breviolum101158	K19382
Breviolum171918	K11744
Breviolum271816	K01755
Breviolum25467	K12445
Breviolum126019	K04460
Breviolum96385	K24195
Breviolum111470	K12888
Breviolum271064	K16803
Breviolum65215	K02183
Breviolum84663	K02183
Breviolum208862	K13412
Breviolum186147	K13412
Breviolum155803	K05664
Breviolum72851	K00128
Breviolum33297	K19525
Breviolum15058	K12655
Breviolum20150	K00143
Breviolum114185	K09580
Breviolum57212	K21760
Breviolum272130	K20362
Breviolum50252	K08857
Breviolum89534	K21552
Breviolum51001	K01205
Breviolum273189	K05613
Breviolum123041	K11835
Breviolum237534	K12373
Breviolum115060	K12132
Breviolum8326	K10359
Breviolum136293	K01866
Breviolum272956	K00166
Breviolum62107	K22868
Breviolum59224	K07300
Breviolum153133	K19802
Breviolum98044	K02945
Breviolum172397	K12132
Breviolum160902	K12891
Breviolum240876	K09511
Breviolum66944	K14963
Breviolum60063	K12440
Breviolum173215	K03265
Breviolum172200	K16459
Breviolum311404	K14079
Breviolum274710	K01874
Breviolum246192	K25440
Breviolum108996	K10407
Breviolum87422	K02960
Breviolum22974	K25587
Breviolum80315	K13412
Breviolum63656	K00026
Breviolum249018	K14165
Breviolum310514	K22647
Breviolum65204	K08860
Breviolum79881	K25792
Breviolum206120	K02183
Breviolum44505	K01365
Breviolum143866	K10595
Breviolum156982	K08153
Breviolum218946	K10408
Breviolum108336	K13448
Breviolum179309	K09647
Breviolum21183	K17914
Breviolum90254	K03246
Breviolum325518	K03686
Breviolum89890	K09773
Breviolum89656	K08585
Breviolum75750	K06221
Breviolum75122	K00362
Breviolum82546	K12319
Breviolum277427	K05016
Breviolum306062	K07146
Breviolum143734	K10418
Breviolum55834	K02684
Breviolum66830	K25470
Breviolum241528	K15377
Breviolum151615	K14325
Breviolum74282	K12041
Breviolum16514	K22763
Breviolum32640	K03924
Breviolum49610	K01720
Breviolum9109	K11253
Breviolum272079	K15445
Breviolum282259	K04739
Breviolum120754	K14963
Breviolum135824	K22614
Breviolum20826	K20777
Breviolum274911	K09571
Breviolum238071	K03321
Breviolum115004	K02900
Breviolum178551	K04649
Breviolum149209	K01934
Breviolum173471	K11086
Breviolum35925	K08582
Breviolum91416	K20792
Breviolum161221	K12042
Breviolum42741	K10707
Breviolum17077	K10260
Breviolum130941	K12573
Breviolum77064	K15363
Breviolum65976	K01382
Breviolum56450	K10380
Breviolum57798	K16462
Breviolum284102	K04554
Breviolum240716	K19873
Breviolum243667	K10592
Breviolum20952	K24427
Breviolum275650	K07376
Breviolum237107	K00011
Breviolum52088	K10165
Breviolum57476	K00898
Breviolum105836	K03977
Breviolum271034	K09140
Breviolum256959	K10615
Breviolum205104	K14938
Breviolum53115	K02603
Breviolum13662	K01769
Breviolum55028	K01091
Breviolum75936	K11703
Breviolum244548	K17680
Breviolum271631	K00072
Breviolum272945	K21575
Breviolum75657	K14379
Breviolum186927	K03844
Breviolum210170	K02528
Breviolum37579	K16478
Breviolum136904	K01539
Breviolum16341	K14165
Breviolum158953	K13412
Breviolum281979	K09494
Breviolum17701	K06180
Breviolum283758	K10380
Breviolum115875	K06180
Breviolum72956	K00382
Breviolum270992	K01834
Breviolum239138	K24835
Breviolum172422	K05542
Breviolum17095	K12460
Breviolum274367	K00626
Breviolum119016	K16675
Breviolum156060	K07755
Breviolum40602	K01514
Breviolum93715	K10380
Breviolum69319	K15666
Breviolum292622	K01537
Breviolum84214	K22614
Breviolum45857	K12877
Breviolum141084	K04730
Breviolum212340	K08057
Breviolum82808	K01379
Breviolum215458	K05658
Breviolum32382	K08582
Breviolum276128	K10615
Breviolum191222	K08059
Breviolum208365	K12608
Breviolum277745	K07300
Breviolum244329	K10408
Breviolum58642	K10357
Breviolum161725	K10380
Breviolum207849	K08794
Breviolum76626	K08582
Breviolum102801	K04955
Breviolum10423	K06176
Breviolum107364	K05273
Breviolum207181	K03165
Breviolum155980	K10324
Breviolum106042	K11229
Breviolum109548	K10406
Breviolum222907	K25895
Breviolum56389	K05605
Breviolum118133	K05658
Breviolum131859	K06106
Breviolum283072	K12876
Breviolum66141	K05309
Breviolum177497	K11717
Breviolum182729	K01462
Breviolum315797	K01265
Breviolum87241	K13412
Breviolum22248	K19919
Breviolum237983	K10260
Breviolum246748	K19737
Breviolum246232	K15042
Breviolum64666	K12483
Breviolum60169	K07750
Breviolum20310	K18981
Breviolum173521	K12442
Breviolum105604	K00558
Breviolum147987	K04523
Breviolum53881	K02183
Breviolum87412	K14006
Breviolum37661	K23437
Breviolum95821	K07889
Breviolum85421	K01674
Breviolum273290	K24055
Breviolum145683	K01510
Breviolum133950	K01581
Breviolum156688	K02183
Breviolum33176	K10358
Breviolum86643	K23257
Breviolum80250	K04739
Breviolum297071	K05755
Breviolum25589	K09843
Breviolum207221	K23899
Breviolum62667	K00789
Breviolum58683	K10598
Breviolum257051	K12837
Breviolum282100	K13510
Breviolum31035	K13412
Breviolum208605	K19750
Breviolum179902	K06179
Breviolum277167	K24175
Breviolum38438	K01265
Breviolum58210	K16602
Breviolum62801	K17506
Breviolum31157	K01265
Breviolum59031	K10860
Breviolum66507	K03671
Breviolum222686	K18204
Breviolum152364	K13750
Breviolum205485	K10799
Breviolum36943	K13336
Breviolum172268	K01661
Breviolum80302	K01191
Breviolum239275	K12410
Breviolum240763	K06974
Breviolum116773	K08585
Breviolum18855	K09510
Breviolum60397	K03979
Breviolum92540	K05671
Breviolum210000	K01228
Breviolum22403	K07466
Breviolum106813	K17535
Breviolum24122	K17964
Breviolum69976	K22721
Breviolum13615	K03978
Breviolum60159	K07238
Breviolum92148	K08585
Breviolum248188	K13667
Breviolum80985	K04849
Breviolum274148	K19882
Breviolum277879	K03671
Breviolum20081	K00933
Breviolum67135	K15584
Breviolum2519	K10413
Breviolum133404	K13026
Breviolum156175	K16606
Breviolum175529	K01358
Breviolum76108	K20877
Breviolum65057	K19953
Breviolum212675	K09503
Breviolum39038	K00108
Breviolum40820	K17757
Breviolum279303	K03120
Breviolum44387	K07552
Breviolum151775	K06515
Breviolum89897	K14395
Breviolum172143	K03327
Breviolum64995	K01103
Breviolum276072	K15697
Breviolum56656	K08624
Breviolum271264	K08869
Breviolum91341	K08291
Breviolum58388	K02981
Breviolum45025	K11982
Breviolum33089	K17630
Breviolum205969	K01135
Breviolum286551	K04040
Breviolum115242	K01875
Breviolum274501	K01758
Breviolum206659	K12817
Breviolum275575	K01599
Breviolum84432	K00106
Breviolum46470	K17964
Breviolum238917	K00797
Breviolum29355	K23025
Breviolum84545	K00135
Breviolum152306	K00771
Breviolum238923	K00963
Breviolum242601	K13111
Breviolum94524	K16483
Breviolum159884	K05849
Breviolum62165	K13427
Breviolum121484	K14803
Breviolum60308	K10260
Breviolum130318	K13116
Breviolum61430	K22193
Breviolum36369	K04739
Breviolum81552	K10260
Breviolum121457	K09628
Breviolum84648	K14998
Breviolum1039	K01069
Breviolum272547	K04908
Breviolum240854	K06269
Breviolum32978	K15085
Breviolum161641	K15448
Breviolum155916	K16457
Breviolum149997	K01738
Breviolum16539	K07376
Breviolum45351	K01247
Breviolum139324	K15259
Breviolum16112	K15042
Breviolum55684	K08850
Breviolum97953	K04515
Breviolum115306	K23490
Breviolum25602	K10380
Breviolum57089	K00002
Breviolum148530	K00128
Breviolum48552	K19572
Breviolum103487	K08798
Breviolum23039	K19760
Breviolum18244	K03424
Breviolum308012	K08855
Breviolum243510	K00133
Breviolum186183	K02874
Breviolum189752	K08654
Breviolum278097	K05776
Breviolum61892	K05601
Breviolum57359	K15272
Breviolum254977	K17893
Breviolum106070	K09582
Breviolum73941	K26222
Breviolum245683	K16250
Breviolum42909	K13412
Breviolum177270	K08151
Breviolum242509	K05539
Breviolum81535	K06981
Breviolum75800	K12619
Breviolum175333	K03364
Breviolum211512	K12883
Breviolum240948	K10380
Breviolum173693	K07376
Breviolum42099	K10380
Breviolum121471	K15436
Breviolum57396	K24683
Breviolum54318	K05012
Breviolum69159	K03768
Breviolum44255	K01259
Breviolum111253	K17686
Breviolum209649	K00556
Breviolum31581	K11647
Breviolum23996	K10407
Breviolum22128	K01490
Breviolum113860	K04512
Breviolum159693	K16545
Breviolum204561	K03686
Breviolum73987	K03267
Breviolum92292	K10407
Breviolum83968	K06669
Breviolum80101	K25686
Breviolum20667	K00934
Breviolum159060	K20196
Breviolum49440	K05609
Breviolum14534	K14165
Breviolum175833	K12618
Breviolum58318	K01076
Breviolum242985	K04905
Breviolum143519	K02471
Breviolum69874	K12042
Breviolum150037	K15341
Breviolum79	K00472
Breviolum75156	K10380
Breviolum243418	K06180
Breviolum78927	K11093
Breviolum310933	K20793
Breviolum253873	K15289
Breviolum125356	K15779
Breviolum75202	K14652
Breviolum79795	K11136
Breviolum65652	K12483
Breviolum140139	K11098
Breviolum278624	K12818
Breviolum105348	K12818
Breviolum22290	K10688
Breviolum47678	K01519
Breviolum238646	K15292
Breviolum79010	K01076
Breviolum58775	K19612
Breviolum19577	K19745
Breviolum206682	K01834
Breviolum277922	K20367
Breviolum214184	K25166
Breviolum45429	K07942
Breviolum310754	K12663
Breviolum277244	K23500
Breviolum154069	K03686
Breviolum244484	K06877
Breviolum39538	K04739
Breviolum36499	K02040
Breviolum118320	K14457
Breviolum88286	K13806
Breviolum107034	K15192
Breviolum284231	K21575
Breviolum275883	K11000
Breviolum208692	K16302
Breviolum271696	K08272
Breviolum249057	K24388
Breviolum73266	K00876
Breviolum21768	K14802
Breviolum68407	K00706
Breviolum60325	K13412
Breviolum109725	K01783
Breviolum272598	K07512
Breviolum60497	K05863
Breviolum22222	K12042
Breviolum156558	K14379
Breviolum272230	K07305
Breviolum130013	K02308
Breviolum34791	K01886
Breviolum56838	K04072
Breviolum73238	K24842
Breviolum59013	K03130
Breviolum64323	K21486
Breviolum107578	K00134
Breviolum188008	K01945
Breviolum89108	K08794
Breviolum185325	K04459
Breviolum17480	K01953
Breviolum181769	K20862
Breviolum241463	K10380
Breviolum222135	K10357
Breviolum76340	K07756
